package_being_analyzed,package,fun_name,fun_id,trace_hash,type_hash,dispatch,count,arg_t_r,arg_c_r,arg_a_r,arg_t0,arg_c0,arg_a0,arg_t1,arg_c1,arg_a1,arg_t2,arg_c2,arg_a2,arg_t3,arg_c3,arg_a3,arg_t4,arg_c4,arg_a4,arg_t5,arg_c5,arg_a5,arg_t6,arg_c6,arg_a6,arg_t7,arg_c7,arg_a7,arg_t8,arg_c8,arg_a8,arg_t9,arg_c9,arg_a9,arg_t10,arg_c10,arg_a10,arg_t11,arg_c11,arg_a11,arg_t12,arg_c12,arg_a12,arg_t13,arg_c13,arg_a13,arg_t14,arg_c14,arg_a14,arg_t15,arg_c15,arg_a15,arg_t16,arg_c16,arg_a16,arg_t17,arg_c17,arg_a17,arg_t18,arg_c18,arg_a18,arg_t19,arg_c19,arg_a19
anapuce,base,.Internal,.Internal,17874684424035805e3,6630629193114623e3,None,2,data.frame[24-1],{data.frame},{names-class-row.names},LANGSXP,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,attr<-,attr<-,2962208670782460400,14390139928464167e3,None,2,data.frame[24-1],{data.frame},{names-class},data.frame[24-1],{data.frame},{names-class},character[1]@NA-free,{},{},NULL,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,oldClass<-,oldClass<-,14430839638765994e3,3339616382163481600,None,2,list<NULL>[24],{},{names},list<NULL>[24],{},{names},NULL,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,<-,<-,1614715783545137e4,88262616124461760,None,600,integer[2]@NA-free,{},{},symbol,{},{},LANGSXP,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,if,if,8486201794061802e3,2166456100977024800,None,2,integer[24]@NA-free,{},{},symbol,{},{},LANGSXP,{},{},LANGSXP,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,if,if,17381415733854118e3,591582853782128900,None,3,closure,{},{},LANGSXP,{},{},LANGSXP,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,is.null,is.null,15980153744216519e3,6138861279930258e3,None,2,logical[1]@NA-free,{},{},character[24]@NA-free,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,<-,<-,1498158769204934e4,2626833908773694500,None,44,list<any>[23],{},{names},symbol,{},{},LANGSXP,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,length,length,7313899660900699e3,1065090087077615900,None,226,integer[1]@NA-free,{},{},data.frame[17-1],{data.frame},{names-class-row.names},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,if,if,659343993662067300,12391140250077473e3,None,6,list<double>[1]@NULL-free,{},{names},symbol,{},{},LANGSXP,{},{},symbol,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,names,names,531363978344418e4,4366142299900264e3,None,6,character[1]@NA-free,{},{},list<double>[1]@NULL-free,{},{names},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,anyNA,anyNA,16708530161444626e3,11056652927211692e3,None,6,logical[1]@NA-free,{},{},character[1]@NA-free,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,length,length,3052696328328083500,13824861305971548e3,None,6,integer[1]@NA-free,{},{},list<double>[1]@NULL-free,{},{names},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,<-,<-,4853364326619106e3,4501413274841115e3,None,1,list<any>[7]@NULL-free,{},{names},symbol,{},{},LANGSXP,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,.subset2,.subset2,8245273285203523e3,10634086208654172e3,None,4,double[100]@NA-free,{},{},list<double>[1]@NULL-free,{},{names},integer[1]@NA-free,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,[,[,7537202071016627e3,12535968119156894e3,None,4,double[100]@NA-free,{},{},symbol,{},{},missing,{},{},LANGSXP,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,names<-,names<-,1345179602364449e4,1545791715279204600,None,1,list<any>[23]@NULL-free,{},{names},list<any>[23]@NULL-free,{},{names},character[23]@NA-free,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,.subset2,.subset2,14329073208917977e3,2461397996404496400,None,2,integer[100]@NA-free,{factor},{levels-class},data.frame[24-1],{data.frame},{names-class-row.names},integer[1]@NA-free,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,[[.data.frame,N+xwa46kSuvWPIEKXkGfVA==,6113402893173877e3,6070751945517508e3,S3,2,integer[100]@NA-free,{factor},{levels-class},data.frame[24-1],{data.frame},{names-class-row.names},integer[1]@NA-free,{},{},logical[1]@NA-free,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,[[<-,[[<-,910421538039778e4,6916192047667689e3,None,46,list<any>[24],{},{names},symbol,{},{},symbol,{},{},unused,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,is.object,is.object,6322910503834925e3,15395258713410929e3,None,2,logical[1]@NA-free,{},{},double[100-2],{},{dim-dimnames},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,<-,<-,1108818833436659600,5711405461191495e3,None,46,list<any>[24],{},{names},symbol,{},{},LANGSXP,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,.subset2,.subset2,12674002383142134e3,1326498879821972e4,None,46,double[100]@NA-free,{},{},data.frame[24-1],{data.frame},{names-class-row.names},integer[1]@NA-free,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
anapuce,base,<-,<-,1173975065787574e4,605136152428486e4,None,200,double[1]@NA-free,{},{names},symbol,{},{},LANGSXP,{},{},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
